정책번호,정책제공방법코드,정책명,정책키워드명,정책설명내용,정책대분류명,정책중분류명,정책지원내용,주관기관코드명,운영기관코드명,신청기간구분코드,사업기간구분코드,사업기간시작일자,사업기간종료일자,사업기간기타내용,정책신청방법내용,심사방법내용,신청URL주소,제출서류내용,기타사항내용,참고URL주소1,참고URL주소2,지원도착순서여부,지원대상최소연령,지원대상최대연령,결혼상태코드,소득조건구분코드,소득기타내용,추가신청자격조건내용,참여제안대상내용,조회수,정책거주지역코드,정책전공요건코드,정책취업요건코드,정책학력요건코드,신청시작일자,신청종료일자,정책특화요건코드
20240307005400200007,현금지급,진주시 청년마음건강지원사업,"서비스,000원,본인부담금",전문 심리 상담 서비스 지원,복지문화,"취약계층 및 금융지원,건강","□ 지원내용 : 3개월 간 총 10회(주 1회) 전문 심리 상담 서비스 지원

□ 서비스 기간 : 신청월 익월부터 3개월(총 10회)
※ 예시) 3월 신청시 4월 ~ 6월까지 서비스 지원  

□ 서비스 가격(회당)
- A형 : 서비스 가격 60,000원 / 정부지원금 54,000원 / 본인부담금 6,000원
- B형 : 서비스 가격 70,000원 / 정부지원금 63,000원 / 본인부담금 7,000원
※ 자립준비청년 및 보호연장아동은 서비스 유형에 관계없이 본인부담금 면제, 그 외는 10% 본인부담금",진주시,주관기관과 동일,마감,,,,2024.04. ~ 2024.12.,"ㅁ 방문 및 온라인 신청
- 방문 신청   : 주민등록상 주소지 읍·면사무소, 동행정복지센터 
- 인터넷 신청 : 복지로(https://www.bokjiro.go.kr)","ㅁ 신청결과통보 : 매월 25일 한 (개별 우편발송)
※ 모집인원을 초과할 경우 우선순위에 따라 대상자 선정
※ 선정인원은 신청인원 및 예산운용에 따라 변경 될 수 있음
※ 모집인원 초과 시 대기명단 등록 후 서비스 중지대상자 발생, 추경 등 사유 
      발생시 우선순위에 따라 추가선정 및 서비스 지원",https://www.bokjiro.go.kr,"- 대상자의 신분증(가족 또는 관계인이 신청하는 경우, 대상자의 신분증이 필요)
- 기타 증명서 (보호종료확인서, 정신건강복지센터장 추천서 등 해당자의 경우)
- 신청서 (읍면사무소, 동행정복지센터 비치)",,https://young.jinju.go.kr/young/board/notice/read/158,,N,19,34,,,,"□ 우선순위
(1순위) 자립준비청년 및 보호연장아동
(2순위) 정신건강복지센터에서 연계 의뢰한 청년
(3순위) 일반청년
※동일 순위에서는 1)연령 2)가구원수로 판단

□ 2개월 이상 사용내역이 없는 경우/ 본인부담금 미납부시/ 타시군구전출시/서비스 중지",-,12,경상남도 진주시,농산업계열,제한없음,제한없음,,,제한없음
20240307005400200002,기타,청년월세 한시 특별지원 사업(예천군),"최대,임대료를,240만원",실제 납부하는 임대료를 최대 240만원(월 최대 20만원)까지 최대 12개월(회) 동안 매월 분할 지원,주거,"기숙사,전월세 및 주거급여 지원",○청년기본법 상 청년(19~34세 이하)으로 부모님과 별도 거주하는 무주택자에 대하여 실제 납부하는 임대료를 최대 240만원(월 최대 20만원)까지 최대 12개월(회) 동안 매월 분할 지원,국토교통부,국토교통부,특정기간,,20240226,20261231,2024-02-26~2026-12-31,-,-,http://gbyouth.co.kr/policy/list.tc?mn=2379&pageNo=5069&no=538,-,-,http://gbyouth.co.kr/policy/list.tc?mn=2379&pageNo=5069&no=538,,N,19,34,,,,-,-,21,경상북도 예천군,제한없음,제한없음,제한없음,20240226,20250225,제한없음
20240307005400200003,현금지급,청년월세 한시특별지원사업(2차) 시행,"청년월세,1차,20만원",청년월세 지원,주거,전월세 및 주거급여 지원,"□ 청년월세지원 20만원(12개월) 
□ 지원한도 : 실제 납부하는 임대료 범위 내에서 월 최대 20만원씩 12개월 지원
□ 지급기간 : 2024.3월 ~ 2026. 12월 (최대 20만원 12개월분)
※ 청년월세(1차)를 지원받고 있는 신청인께서는 1차 지원(12회)을 다 받으신후 신청하시기 바랍니다. (12회분 수령한 다음 달 신청)",국토교통부,국토교통부,특정기간,,20240226,20250225,2024-02-26~2025-02-25,"□ 신청방법
  - 방문 신청 : 주소지 관할 읍면사무소
  - 온라인 신청 : 복지로 홈페이지(www.bokjiro.go.kr)",-,http://gbyouth.co.kr/policy/list.tc?mn=2379&pageNo=5069&no=566,"□ 구비서류 : 월세지원 신청서, 소득·재산 신고서, 서약서, 임대차계약서 및 최근 3개월 이내 월세 이체 증빙서류(이체확인증 또는 송금확인증), 지원금 받을 본인 명의의 통장사본(방문 신청시 필요), 상세가족관계증명서(청년, 부, 모 각각 기준 1통씩, 주민등록번호 뒷자리 공개), 부모님 주택이 자가가 아닌 경우 부모님 주택 임대차계악서 (부.모가 별도거주 하시는 경우 부.모 각각의 임대차계약서 제출), 부채 증빙서류 (임차보증금 마련 용도만 인정 다만, 부모는 주택구입.임차보증금 마련 용도 인정) - 소유권이전 등기 접수일로부터 3개월 이내 대출한 자금, 신청인 명의의 주택청약통장 사본 (종류무관) 등",-,http://gbyouth.co.kr/policy/list.tc?mn=2379&pageNo=5069&no=566,,N,19,34,,,,-,"□ 제외대상 : 부모와 함께 거주하는 경우, 주택소유자, 직계존속·형제·자매 등 2촌 이내 주택 임차, 공공임대주택거주, 보증금 5천만원 초과 주택 거주,신청대상 청년 명의로 임대차 계약을 체결하지 않은 경우 등",105,경상북도 울진군,제한없음,제한없음,제한없음,20240304,20250225,제한없음
20240305005400200001,현금지급,청년 면접합격 응원세트(오산시),"응원세트,면접합격,헤어메이크업",오산시 구직청년 면접합격 응원세트,일자리,재직자,"① 면접정장 무료 대여 : 1인당 연간 5회, 협약 업체 이용
② 이력서 사진촬영 ③ 헤어메이크업 ④ 교재비 지원
- 지원내용 : 공고일 이후 구직활동을 위한 사진촬영, 헤어메이크업, 교재비에 지출한 비용 지원
- 지원금액 : 1인당/연간1회/항목별 3만원이내/합계9만원 이내 지역화폐로 환급

※ 대여품목, 대여기간, 대여업체 등 보다 자세한 내용은 신청 홈페이지 상세 내용을 참고해주세요.",경기도 오산시,,마감,,,,,신청방법 : 온라인 신청(경기도 일자리재단),,https://apply.jobaba.net,"- 주민등록초본(신청자 본인, 사업 신청일로부터 30일 이내 발급서류에 한함)
- 워크넷 구직등록확인증(구직등록번호 16자리)
- 증빙서류
① 면접증빙 - 회사명, 면접일시와 장소, 담당 연락처 기재된 면접일정 알림 문자 혹은 이메일 캡쳐본 등
② 이력서사진촬영 ③ 헤어메이크업 ④ 교재비 증빙: 관내 업체 이용 영수증
※ 헤어 메이크업 비용은 이력서 사진촬영일 또는 면접일자와 동일해야 합니다.",,https://apply.jobaba.net/bsns/bsnsDetailView.do?bsnsSeq=3002,,N,19,39,,,,"워크넷 구직등록하여 16자리 구직등록번호 입력 및 구직등록확인증을 첨부하셔야 본 서비스를 이용할 수 있으며, 
실업급여 수급자는 중복사업으로 참여하실 수 없습니다.",,20,경기도 오산시,제한없음,제한없음,제한없음,,,제한없음
20240305005400100001,보증,청년사회서비스사업단(신체건강증진서비스),"사회서비스를,3개월간,월24만원",지역별 청년사회서비스사업단을 구성하여 지역 청년이 주체가 되어 지역 사회서비스를 제공함으로써 청년의 사회활동 참여 기회 보장과 지역주민 삶의 질 향상,복지문화,"취약계층 및 금융지원,건강","□ 3개월간 월24만원 맞춤형 운동 등의 서비스를 본인부담금 10% 부담 조건으로 제공
※ 1회에 한해 재이용 가능",보건복지부,,마감,,,,□ 24.3월 ~ 12월(10개월),-,-,,-,"□ 2024년 청년사회서비스사업단(신체건강)
○  충남 남서울대학교 산학협력단 : 041-580-2449
○  부산동서대학교 산학협력단 : 051-320-2956
○  대구헬스케어 휘트니스센터 : 053-351-5942
○  대구월성종합사회복지관 : 053-634-4113 
○  대전대학교 산학협력단 : 042-280-2912
○  경기한양대학교 ERICA 산학협력단 : 031-400-4969
○  충남단국대학교 산학협력단 : 041-550-1420
○  전북한국문화예술교육연구원 : 063-212-9261
○  전남세한대학교 산학협력단 : 061-469-1467
○  전남목포대학교 산학협력단 : 061-277-2022
○  경북대학교 운동재활연구소 : (개인 휴대전화이므로 사업관련사이트1에서 연락정보 참고)
○  제주국민체력센터코칭 : 064-712-1972",https://www.mohw.go.kr/menu.es?mid=a10709020400,https://www.korea.kr/briefing/pressReleaseView.do?newsId=156616714&pWise=sub&pWiseSub=C2,N,19,34,,,,"□ 기본서비스
○ 운동 및 건강 프로그램 
- 유산소, 근력향상, 체력증진 등 개인 맞춤형 운동
- 운동에 따른 제공인력의 직접 지도하에 정기적 운동 실시
- 식단 관리 및 영양 지도 등 건강교육

□ 부가서비스
○ 자세·체형(거북목, 라운드숄더, 척추·골반 이상 등) 운동",-,277,전국,제한없음,제한없음,제한없음,,,제한없음
20240304005400100001,현금지급,청년월세 특별지원 사업(2차),"12개월에,걸쳐,최대","19세~34세 청년 대상 월 최대 20만원까지, 12개월 간 월세 지원",주거,"기숙사,전월세 및 주거급여 지원",실제 납부하는 임대료 범위 내에서 월 최대 20만원씩 최장 12개월에 걸쳐 분할 지급,국토교통부 주택토지실 주거복지지원과,,특정기간,,,,-,"모의계산 서비스를 통해 지원 대상 해당 여부 확인 후, 신청 서류를 구비하여 복지로(누리집 또는 어플리케이션) 혹은 거주지의 기초자치단체로 신청",-,,"월세지원 신청서, 소득·재산 신고서, 임대차계약서 및 최근 3개월간 월세이체 증빙서류, 통장 사본, 가족관계증명서 등",-,https://www.molit.go.kr/USR/NEWS/m_71/dtl.jsp?lcmspage=1&id=95089642,,N,19,34,,,,-,"주택 소유자(분양권, 입주권 포함), 2촌 이내 주택 임차자, 보증금 5천만원 초과 주택 거주자, 「공공주택특별법」에 따른 공공임대주택 거주자, 1실에 다수가 거주하는 형태의 전차인, 지자체 시행 기존 월세지원 수혜자",1081,전국,제한없음,제한없음,제한없음,20240226,20250225,제한없음
20240304005400200002,현금지급,청년월세 한시 특별지원 사업(2차),"20만원까지,최대,12개월에",경제적 어려움을 겪는 청년층의 주거비 부담을 덜어드리기 위해 12개월 분의 월세를 월 최대 20만원까지 지원,주거,"기숙사,전월세 및 주거급여 지원",실제 납부하는 임대료를 월 최대 20만원까지 최대 12개월에 걸쳐 지급,전북특별자치도 청년정책과,전북특별자치도,특정기간,,,,-,"복지로 홈페이지 또는 어플리케이션에서 온라인 신청, 거주지의 기초자치단체(시·군·구 또는 읍·면·동)로 방문 신청",-,,"월세지원 신청서, 소득·재산 신고서, 임대차계약서 및 최근 3개월 이내 월세 이체 증빙서류, 입금통장 사본, 청약통장 사본, 가족관계증명서 등",-,https://www.jeonbuk.go.kr/board/view.jeonbuk?boardId=BBS_0000005&menuCd=DOM_000000102001001000&orderBy=REGISTER_DATE:DESC&paging=ok&startPage=1&searchType=USER_NICK&keyword=%EC%B2%AD%EB%85%84%EC%A0%95%EC%B1%85%EA%B3%BC&dataSid=542677,,N,19,34,,,,-,"□ 주택소유자(분양권, 입주권 포함)
□ 2촌 이내 주택임차자(배우자의 2촌이내 혈족 포함)
□ 공공주택특별법 상 공공임대주택 및 공무원임대주택 거주자
□ 보증금 5천만원 초과주택 거주자
□ 1실에 다수가 거주하는 전차인(단, 1실에 다수가 거주하는 경우라도 임대인과의 별도 임대차계약 체결 시 지원 가능)
□ 국토부 또는 지자체 시행 기존 월세지원 수혜 중인 자(수혜종료 후 재신청 가능) 등",21,전북특별자치도,제한없음,제한없음,제한없음,20240226,20250225,제한없음
20240227005400200003,채용,면접정장 무료대여 사업(양주시),"면접정장,양주시,자켓",채용 면접 예정인 양주시 청년을 위한 면접정장 무료 대여,일자리,"재직자,창업","면접정장 무료대여
- 남자 : 자켓, 바지, 셔츠, 구두, 벨트, 넥타이
- 여자 : 자켓, 스커트, 바지, 블라우스, 구두",경기도 양주시,양주시청년센터,마감,,,,,온라인접수(청년센터 홈페이지 신청),,https://www.yangju.go.kr/youth/selectWebClothList.do?key=3247,,기타 자세한 모집요강 및 세부 내용은 상세페이지에서 내용을 참고하시기 바랍니다.,https://www.yangju.go.kr/youth/contents.do?key=3185,,N,19,39,,,,,,6,경기도 양주시,제한없음,제한없음,제한없음,,,제한없음
20240227005400200004,교육,청춘사진관 이력서사진 무료 촬영(양주시),"양주시,구직서류,접수",양주시 청년 구직자를 위한 이력서 사진 무료촬영,일자리,"취업,재직자","□ 지원내용 : 사진촬영 및 인화, 포토샵 보정 및 정장합성 지원, 촬영부터 인화까지 원스톱 서비스
□ 대상 : 19~39세인 양주시 거주자로 구직 중인 청년
□ 준비사항
- 구직서류 접수 : 교육신청 후 ""이력서 등 구직서류 이메일 접수""(워크넷 구직등록, 취업포털 가입 증빙 가능)
- 촬영당일 : 신분증, 이력서용 사진을 위한 용모단정한 차림(정장이 없을 경우 정장 합성 지원)
□ 장소 : 양주시 관내 사진관 (고읍 소재 / 추후 개별 안내)",경기도 양주시,양주시청년센터,마감,,,,,"□ 진행절차 : 홈페이지 신청 → 구직서류 이메일 접수 → 승인 → 장소 및 연락처 문자안내 → 촬영 희망일시 개별예약 → 사진관 방문 → 신분증 확인 → 촬영 및 편집 후 사진 수령
□ 접수메일 : yj147@korea.kr",,,,"※ 유의사항
- 이력서를 이메일 접수해야 신청승인이 완료됩니다!!
- 구직서류 확인 후 승인처리 되며 승인 안내 문자가 발송됩니다. 이후 사진촬영은 안내된 사진관과 개별적으로 원하는 촬영일시를 예약하여 진행합니다.
- 당일 촬영, 당일 수령을 위해 기다리는 시간이 소요될 수 있으니 참고하시기 바랍니다.
- 본인 및 주소지 확인을 위해 신분증을 지참하시기 바랍니다.(주소지 변경 안되어있을 경우 등본 추가 지참)
- 사전 예약제로 신청자 개별적으로 진행되며, 사진관 위치 및 연락처는 문자통보 예정입니다.",https://www.yangju.go.kr/yeyak/eduLctreWebView.do?key=2148&eduLctreNo=10878,,N,19,39,,,,,,13,경기도 양주시,제한없음,미취업자,제한없음,,,제한없음
20240226005400200003,현금지급,2024년 김제전통시장 청년몰 청년상인 추가모집 공고,"입점하여,임대료가,다음과",김제시는 김제전통시장 청년몰에 입점하여 열정적인 자세로 창의적인 아이템을 선보일 청년상인을 다음과 같이 모집합니다.,일자리,"취업,재직자","□ 연 임대료가 60만원 내외로 저렴한 비용으로 창업의 기회를 잡을 수 있음.
□ 김제시 소상공인 지원정책(생애 첫 창업지원금, 이차보전, 특례보증지원 등) 수혜 가능",김제시 경제진흥과,김제시 경제진흥과,마감,,,,-,"□ 접수방법 : 온라인접수 또는 방문접수
○ E-mail : bubble64547@korea.kr (메일제목 : 김제전통시장 청년몰 지원자 홍길동)
○ 방문접수 : 김제시청 경제진흥과 경제지원팀
○ 제출서류 : 신청서(붙임1) 및 사업계획서, 개인정보 제공동의서(붙임2), 관련분야 경력증명서, 자격증 사본 각1부
※ 경력증명서(회사명 기재, 수상경력증명서 사본 첨부), 자격증은 창업업종관련 자격증 등(해당자에 한함)","□ 선정절차
○ 서류심사 : 지원자 경력, 창업아이템 및 사업계획서 검토 등을 통해 면접심사 대상 선발(적격여부 판단)
○ 면접심사 : 전통시장 및 사업에 대한 이해, 창업에 필요한 전략적 사고와 수행능력 등 평가
○ 최종선정 : 면접심사 점수 최고점자 최종선정
※ 단독응모의 경우 서류 면접심사 평균 점수가 80점 이상일 경우 최종선정",,"□ 신청서(붙임1) 및 사업계획서, 개인정보 제공동의서(붙임2), 관련분야 경력증명서, 자격증 사본 각1부
※ 경력증명서(회사명 기재, 수상경력증명서 사본 첨부), 자격증은 창업업종관련 자격증 등(해당자에 한함)
※ 첨부된 공고문 참고",-,,,N,19,39,,,,-,"□ 미성년자
□ 청년상인 창업 및 청년몰 지원을 받은 후 중도 포기, 폐업한 자
□ 기타 사회적 물의, 도덕성 훼손 등 사업수행에 부적절하다고 판단되는 자",5,전북특별자치도 김제시,제한없음,(예비)창업자,제한없음,,,제한없음
20240222005400200009,현금지급,취업교육 청년지원사업 (하남시),"취업교육,200만원,수강",하남시의 미취업 청년들을 대상으로 청년의 경제적 부담 경감 및 취업능력개발 지원을 위한 취업교육 수강료 지원,"일자리, 교육","취업,미래역량강화","○ 취업교육 수강료  200만원 이내 실비 (1인, 생애 1회 )
  ※ 참여신청은 1회만 가능하며, 200만원 이내 수강 횟수는 제한없음 (지원금액 200만원 초과금액에 대한 비용은 본인 부담)  
○ 지급제외 : 취업교육 중도포기 수강 과정",경기도 하남시,경기도 하남시,마감,,,,,○ 잡아바 어플라이 (https://apply.jobaba.net) 회원가입 후 온라인 신청,"○ 선정방법 : 제출서류 검토 후 선정 (최대 1주일 소요)   
   ※ 서류 미비한 경우 보완요청 
     - (선정기준) 연령, 주소, 미취업, 내일배움카드 발급 여부 지원 요건 모두 충족
        선정된 자는 수강료 지급시까지 내일배움카드 미발급 및 하남시 거주 요건을 충족하여야 함
  ○ 선정결과 발표 : 신청자 개별 알림톡 발송 (선정/미선정)",https://apply.jobaba.net,"○ 첨부파일 및  신청페이지를 통한 참여신청 시 필수 제출서류  확인
 ※ 모든 서류는 주민등록번호 뒷자리 비공개 발급 및 제출",,https://www.jobaba.net/sprtPlcy/info/view2020.do?seq=11946,,N,19,39,,,,,"○ 지원제외 :  고용노동부‘국민내일배움카드 발급자’, ‘국민취업지원제도 참여자’ (구직촉진수당, 직업훈련 참여비용 등), ‘청년도전 지원사업 참여자’ 및‘유사 취업지원사업’ 대상자 지원 불가",10,경기도 하남시,제한없음,제한없음,제한없음,,,제한없음
20240222005400200012,교육,경남 마음건강 치료비지원사업,"정신건강의학과,연간,한도",경남청년마음건강센터 치료비 지원,복지문화,"취약계층 및 금융지원,건강","□ 지원내용
- 정신건강의학과 외래치료비 : 1인 연간 500,000원 한도
- 정신건강의학과 입원비 : 1인 연간 1,000,000원 한도
- 정신건강의학과 검사비 : 1인 연간 500,000원 한도
※1인 연간 기준 각 금액 한도 내 지원됩니다.",경남청년마음건강센터 청년마음단디,주관기관과 동일,마감,,,,2024년 1월부터 상시모집(예산 소진시까지),"□ 지원대상자/보호자 신청절차 : 등록 → 구비서류 제출 및 심사 → 진료 및 대상자 선납 → 진료비 계산서, 영수증 제출 → 지원대상자 치료비 지급
□ 의료기관 신청절차 : 등록 → 구비서류 제출 및 심사 → 의료기관 협의 후, (의료기관용) 신청서 작성 → 대상자 진료 → 의료기관 치료비 지급",-,http://www.minddandi.or.kr/main/main.php,-,-,https://www.changwon.go.kr/youth/05085/05105.web?amode=view&idx=50,http://www.minddandi.or.kr/sub02/sub02_04.php,N,19,34,,,,,"□ 지원제외 항목
- 정신질환과 관련 없는 진료, 검사, 약제비 등의 치료비
- 간이영수증으로 발급받은 치료비
- 납부 면제받은 치료비 또는 다른 기관에서 지원받은 치료비
- 청년마음단디센터 등록 이전 치료비",5,경상남도,제한없음,제한없음,제한없음,,,제한없음
20240221005400200010,기타,청년 면접정장 무료 대여 서비스 “면접 흥하시흥”(시흥시),"면접정장,시흥시,졸업생",시흥시 청년들의 구직활동을 지원하고자 면접정장 무료대여 서비스,일자리,"취업,재직자","○ 신청자격 : 신청일 현재 주민등록 상 시흥시에 거주 중인 19~34세 청년 구직자
[관내 고등학교 졸업생, 관내 대학교 재(휴)학생 및 졸업생 포함)] 
※ (2024년 기준) 19~34세 : 1989~2005년생
○ 대여물품(면접정장)
- 남자 : 재킷, 바지, 셔츠, 구두, 넥타이, 벨트 등
- 여자 : 재킷, 스커트(바지), 블라우스, 구두 등
○ 기간/횟수: 4박5일, 1인 연 3회 한정",경기도 시흥시,,마감,,,,,"○ 서비스 이용 신청
- 일자리지원사업 통합접수시스템 접속 후(https://apply.jobaba.net) 본인인증 및 신청서 작성, 개인정보 동의 후 제출서류 업로드
○ 신청 승인(시흥시 청년청소년과 청년스테이션)
- 자격요건 확인 후 승인 통보 
○ 업체방문 및 정장 대여·반납
- 이용자 업체 방문 예약
- 대여업체 방문대여(신분증 지참) : 첫 대여 시 방문 필수(치수 측정 등)
- 대여기간(4박5일) 내 반납 : 방문 또는 택배 
※ 반납 택배비만 무료(대여 시 택배비는 자부담
○ 만족도 조사 응답
- 정장반납 1주일 이내 만족도 조사 응답 필수  *미응답 시 추후 이용 제한 가능",,https://apply.jobaba.net,"○ 제출서류  
- 시흥시 거주 청년 : 신청서(온라인 작성), 개인정보동의서(온라인 작성), 주민등록초본(신청일로부터 30일 이내 발급서류에 한함), 면접증빙서류(회사명, 면접일시와 장소, 담당자 연락처가 기재된 면접일정 알림 문자, 이메일 캡처본, 수험표 사본 등) 업로드
- 관내 소재 고등학교, 대학교 졸업생 및 재(휴)학생 : 신청서(온라인작성), 개인정보동의서(온라인작성), 졸업증명서 및 재(휴)학증명서(신청일로부터 30일이내 발급서류에 한함) 및 면접증빙서류(회사명, 면접일시와 장소, 담당자 연락처 기재된 면접일정 알림 문자 혹은 이메일 캡처본, 수험표 사본 등) 업로드","○ 대여업체 : ㈜마이스윗인터뷰
- (사당점) 서울시 관악구 승방6길 34, 성창빌딩 1층(2호선 사당역, 4호선 사당역)
※ 영업시간 평일 10~20시, 주말 10~18시 ☎ 02-522-3010
- (신촌점) 서울시 서대문구 신촌로 87-8, 다니엘빌딩 3층,4층(2호선 신촌역)
※ 영업시간 평일 10:30~21:30시, 주말 10~18시 ☎ 010-2676-3010
- (영등포구청점) 서울시 영등포구 국회대로 547, 당산빌딩 2층(2,5호선 영등포구청역)
※ 영업시간 평일 10~20시, 토요일 10~18시 ☎ 010-4294-3020
- (천호점) 서울시 강동구 천호대로 151길 36, DSA빌딩 8층
※ 영업시간 평일 10~20시, 주말 10~18시 ☎ 010-4474-3020",https://apply.jobaba.net/bsns/bsnsDetailView.do?bsnsSeq=2945,,N,19,34,,,,,,10,경기도 시흥시,제한없음,제한없음,제한없음,,,제한없음
20240221005400200009,교육,면접정장 무료대여 사업 '청나래'(수원시),"수원시,취업면접,무료대여",수원시 청년을 위한 취업면접 정장 무료 대여 사업,일자리,"재직자,창업","○ 지원대상 : 취업면접 예정인 19 ~ 34세 수원시 청년
○ 연령 : 1989. 1. 1. ~ 2005. 12. 31. 출생자
○ 주소 : 신청일 기준 수원시 주민등록자
○ 기타 : 취업면접 예정자
※ 모의면접, 대학(원) 진학 면접, 교육참석 등 제외 / 면접 정보 확인 후 예약이 취소될 수 있습니다
○ 지원내용 : 면접정장 무료대여
○ 대여품목 : 정장(재킷, 바지 · 스커트), 셔츠 · 블라우스, 넥타이
※ 구두, 벨트 등 액세서리는 개별 지점에 문의(유료대여)
○ 대여기간 : 4일(1인 연 3회까지)
※ 반납일이 휴무일인 경우 익일 반납(주말 및 공휴일과 상관 없으며, 업체 영업일에 따라 상이, 연체료 발생하므로 반드시 유의바랍니다.)",경기도 수원시,수원시청년지원센터,마감,,,,,,,,"○ 예약 시
· 주민등록 초본 또는 등본(1개월 이내 발급, 주민번호 뒷자리 미표기)
· 면접 참석 예정 증명 서류 (면접 참석 안내 메일 · 문자, 합격자 발표 공고문 등)
※ 이용자 성명, 회사명, 회사 연락처, 면접일시, 면접장소 모두 기재 / [예시보기]
※ 위 사항 중 하나라도 빠져있을 경우, 반납 시 면접 담당자의 서명이 들어간 면접확인서를 제출하여야 하며, 증빙 불가능할 경우 대여료는 본인이 부담하여야 합니다.
○ 방문 시 : 신분증","○ 기한 내 반납할 수 없는 경우, 반드시 대여점에 사전연락 해주시기 바랍니다.
※ 미연락 후 연체 시 연체료 발생
※ 연락 후 연체 시 대여횟수 1회 추가로 차감
※ 예약 후 미대여하는 경우 예약이 임의로 취소될 수 있으며 대여횟수 차감은 그대로 이뤄지게 되니 유의하시기 바랍니다.
※ 대여의상 분실 또는 손상 시 ‘소비자분쟁해결기준’의 세탁업 해결기준에 따라 손해배상을 요구할 수 있습니다.",https://www.swyouth.kr/?p=42,https://www.jobaba.net/sprtPlcy/info/view2020.do?seq=12347,N,19,34,,,,,,32,경기도 수원시,제한없음,제한없음,제한없음,,,제한없음
20240221005400200022,상담,광주청년드림은행,"있도록,소모임,경제교육",돈과 빚 때문에 힘든 청년들이 각자 상황에 맞는 해결책을 찾을 수 있도록 1:1로 상담하고 신용 회복을 위한 비용 지원,복지문화,취약계층 및 금융지원,"□ 지원내용
○ 재무관리 상담 : 부채해소를 통해 삶을 재설계할 수 있도록 솔루션 제공
○ 신용회복 및 연체해방 지원(비금전적지원(신용회복기관 연계, 동행서비스, 모니터링 등),금전적지원(1인당 100만원 분할지원))
○ 소모임 및 경제교육 프로그램 운영 등",광주광역시 청년정책관,광주청년지갑트레이닝센터 사회적협동조합,마감,,,,2024.01.01.~2024.12.31.,광주청년드림은행 홈페이지 또는 전화접수 ＞ 1차 상담(재무상태파악) ＞ 지원심사 ＞ 2차상담(솔루션) ＞ 지원 ＞ 모니터링,1차 상담 후 내부 지원심사를 통한 선정 및 2차 상담 안내,https://gjdreambank.modoo.at,"제출 서류 관련 자세한 내용은 https://gjdreambank.modoo.at/?link=etxj5kgx&messageNo=34&mode=view 참고
▶금전적 지원 확정시
‣ 신분증
‣ 통장사본
‣ 주민등록초본(제출일 기준 한 달 이내 발급에 한함)
‣ 고용관련서류
- 일반근로자, 근로하지 않는 청년 : 피보험자격이력내역서
- 공무원, 특수형태근로자 : 4대보험가입확인서/재직증명서 중 택 1
‣ 소득관련서류
- 근로자 : 근로계약서/급여명세서/근로소득원천징수영수증 중 택 1
- 자영업자 : 소득금액증명원/부가가치세과세표준증명원 중 택 1
- 근로하지 않는 청년 : 소득금액증명/소득확인증명/소득사실증명 중 택1","□ 문의처
- 광주청년드림은행(062-521-2567) 
- 운영시간 : 평일 9:00 ~ 18:00",https://gjdreambank.modoo.at/?link=etxj5kgx&messageNo=34&mode=view,,N,19,39,,,,-,-,54,광주광역시,제한없음,제한없음,제한없음,,,제한없음
20240221005400200025,현금지급,청년창업 우수기업 맞춤형 지원,"판로,기술,홍보","기술, 홍보, 판로 등 지원을 통해 초기 창업기업의 성공적 안착과 지역경제 활성화 도모",일자리,창업,"- 기술 홍보 판로 시설개선 등 사업화 지원금 지원 
- 전문가 평가에 따라 기업당 16백만원 사업화지원 
- 선정 기업 기술, 홍보, 판로, 시설개선 등 지원",충청북도 인구청년정책담당관 청년지원팀,충청북도기업진흥원,특정기간,특정기간,20250101,20251231,,충청북도 기업진흥원 홈페이지 공고 확인,충청북도 기업진흥원 홈페이지 공고 확인,http://www.cba.ne.kr,충청북도 기업진흥원 홈페이지 공고 확인,-,http://www.cba.ne.kr,,N,19,39,제한없음,무관,,자세한 사항 공고문 확인,자세한 사항 공고문 확인,15,충청북도,제한없음,(예비)창업자,제한없음,20250217,20250317,제한없음
20240221005400200024,현금지급,지역주도형 청년일자리 사업,"정착지원금,인건비,20만원","청년과 주력산업, 기술인증기업, 미래뉴딜, 혁신성장 등 다양한 분야 기업과 취업 연계",일자리,취업,"참여 청년에게 인건비 및 정착지원금 지원 등 
- 인건비(월 200만원) : 기업부담금 10% 포함 ※ 최대 2년+고용유지시 추가 1년(청년 1,000만원 이내) 
- 정착지원금(월 20만원), 역량강화(연 20만원), 교육 지원 등",충청북도 인구청년정책담당관 청년지원팀,-,특정기간,기타,,,"신규채용x, 대체채용 발생시에만 모집 예정","수행기관* 홈페이지 공고를 통해 참여자 모집 * 충북기업진흥원, 충북테크노파크, 충북바이오산학융합원, 충북경영자총협회, 충북경제포럼
(대체 채용 인원 발생시에만 공고 예정! 현재 신규 모집 인원 예정 없음!)",수행기관* 홈페이지 공고 확인,,수행기관* 홈페이지 공고 확인,-,https://www.chungbuk.go.kr/young/contents.do?key=4956,,N,19,39,제한없음,무관,,해당없음,해당없음,116,충청북도,제한없음,미취업자,제한없음,20250101,20251231,중소기업
